movie_id,credit_id,department,gender,job,name
44564,58d40407c3a368125f016a04,Production,1,Casting Associate,Allison Bader
44564,58d403bc9251411f8901796c,Art,0,Set Designer,David W. Krummel
44564,58d405139251411fd501789e,Art,0,Title Designer,J. John Corbett
44564,58d4045c9251411fc50177c0,Production,0,Casting Associate,Josh Breit
44564,58d404ad9251411f81017bd3,Production,1,Casting Associate,Melissa Pryor
44564,58d4046ac3a368128901736f,Production,1,Casting Assistant,Jenn Gaw
44564,58d403ddc3a3681267015107,Art,1,Set Designer,Jami Primmer
44564,58d404e99251411f89017a2c,Production,0,Casting Associate,Jamie Stires
44564,58d404f892514103d2001118,Art,0,Location Scout,Adam Boor
44564,58d405529251411f90017e61,Production,0,Production Coordinator,Justin Haut
44564,58d4058f9251411fd50178ed,Production,1,Production Supervisor,Vail Romeyn
3132,52fe4389c3a36847f805bcfb,Camera,2,Director of Photography,Dariusz Wolski
3132,52fe4389c3a36847f805bce9,Production,2,Producer,Jerry Bruckheimer
3132,52fe4389c3a36847f805bcef,Production,2,Producer,Mike Stenson
3132,575d9d59c3a36831a4004989,Production,2,Executive Producer,Chad Oman
3132,52fe4389c3a36847f805bd01,Production,1,Casting,Victoria Thomas
3132,52fe4389c3a36847f805bcf5,Sound,2,Original Music Composer,Trevor Rabin
3132,54233b430e0a263b6e002033,Editing,2,Editor,Mark Goldblatt
3132,52fe4389c3a36847f805bd19,Costume & Make-Up,1,Costume Design,Beatrix Aruna Pasztor
3132,575d9d9492514103e8000604,Production,2,Executive Producer,Clayton Townsend
3132,52fe4389c3a36847f805bcdd,Directing,2,Director,Joel Schumacher
3132,52fe4389c3a36847f805bd13,Art,0,Set Decoration,Leslie A. Pope
3132,575d9e3bc3a3681318002c0a,Art,2,Art Direction,Alan Gilmore
3132,575d9e56c3a3684516001742,Art,0,Art Direction,Jindrich Kocí
3132,575d9e6ac3a36831a40049b6,Art,2,Art Direction,W. Steven Graham
3132,54233b5dc3a3680872002581,Editing,0,Editor,Robert K. Lambert
3132,52fe4389c3a36847f805bd0d,Art,2,Production Design,Jan Roelfs
3132,52fe4389c3a36847f805bce3,Production,2,Producer,Michael Browning
3132,52fe438ac3a36847f805bd6d,Writing,2,Screenplay,Michael Browning
3132,52fe438ac3a36847f805bd61,Writing,2,Story,David Himmelstein
3132,52fe438ac3a36847f805bd67,Writing,2,Screenplay,Jason Richman
3132,52fe438ac3a36847f805bd5b,Writing,0,Story,Gary M. Goodman
3132,575d9dbb92514103e800060d,Production,0,Executive Producer,Gary M. Goodman
3132,5531340d9251415291000112,Directing,0,Assistant Director,Jakub Dvorak
3132,575d9dfec3a36831a40049a3,Production,0,Executive Producer,Lary Simpson
8814,52fe44bac3a36847f80a6b37,Camera,2,Director of Photography,Tony Pierce-Roberts
8814,54d9eb669251410659000f0a,Costume & Make-Up,0,Makeup Artist,Jeff Dawn
8814,52fe44bac3a36847f80a6b31,Sound,2,Original Music Composer,Clint Mansell
8814,52fe44bac3a36847f80a6b1f,Production,2,Producer,Lorenzo di Bonaventura
8814,54d9ea34c3a3687aaf00118e,Art,2,Set Decoration,Richard Roberts
8814,570ae78592514111f2000131,Art,0,Supervising Art Director,Peter Francis
8814,54d9e9ddc3a368210800114d,Art,2,Production Design,Stephen Scott
8814,52fe44bac3a36847f80a6b2b,Production,2,Executive Producer,John D. Schofield
8814,54da130ec3a3687aaf0014db,Visual Effects,0,Visual Effects Supervisor,Jon Farhat
8814,52fe44bac3a36847f80a6b0d,Directing,2,Director,Andrzej Bartkowiak
8814,52fe44bac3a36847f80a6b19,Writing,2,Screenplay,Wesley Strick
8814,52fe44bac3a36847f80a6b3d,Editing,2,Editor,Derek Brechin
8814,54d9ea69c3a3687abe0014d0,Costume & Make-Up,0,Costume Design,Carlo Poggioli
8814,52fe44bac3a36847f80a6b25,Production,2,Producer,John Wells
8814,52fe44bac3a36847f80a6b13,Writing,0,Screenplay,Dave Callaham
8814,54da12dcc3a3687ac2001c07,Visual Effects,0,Visual Effects Supervisor,Mark Nelmes
8814,54da139d9251410a39001833,Camera,0,Camera Operator,Jakub Dvorský
8814,54da157bc3a3687ab5001791,Costume & Make-Up,0,Costume Supervisor,Sarka Zvolenska
8814,54da1228c3a3687aa900155c,Crew,0,Visual Effects Editor,Ray Lau
8814,54d9ea1e9251410a4700132f,Art,0,Art Direction,Dominic Masters
8814,54d9ec9cc3a3687ab20014c0,Art,0,Art Department Coordinator,Gabriela Dolenska
8814,54d9ed57c3a3687ac20017fb,Art,0,Construction Coordinator,Martina Ter-Akopowá
8814,54da1329c3a3687aaf0014de,Visual Effects,0,Visual Effects Supervisor,Frazer Churchill
8814,54da0f5b9251410a390017e3,Sound,0,Supervising Sound Editor,Michael Fentum
8814,54d9ed2c9251410a4700137a,Crew,0,Property Master,Raymond Perry
8814,54da1105c3a3687ab20017e7,Crew,0,CG Supervisor,Jesper Kjölsrud
8814,54da0ff5c3a3687abe0017f7,Sound,0,Sound Re-Recording Mixer,Frank A. Montaño
8814,54da11859251410a420016ce,Visual Effects,0,Visual Effects Producer,Fiona Chilton
8814,54da1407c3a3687abe00184a,Camera,0,Steadicam Operator,Jaromir Sedina
8814,54da14b79251410a3f00158b,Lighting,0,Gaffer,Petr Konrád
8814,54da1622c3a3687ab200185b,Crew,0,Transportation Coordinator,Jiri Kotlas
8814,54da13e09251410a39001844,Crew,2,Second Unit Cinematographer,Shaun O'Dell
8814,54da13b39251410a3f001574,Camera,0,Camera Operator,Stuart Howell
8814,54da0ed0c3a3687ab20017c4,Sound,0,Foley,Paul Hanks
8814,54da134b9251410a3f001566,Crew,0,Stunt Coordinator,Pavel Cajzl
8814,54da16dec3a3687aa90015df,Crew,0,Unit Publicist,Geoff Freeman
8814,54da0ee49251410a4700164c,Sound,0,Foley,Ian Waggott
8814,54da0f9e9251410a420016a8,Sound,0,Sound Effects Editor,Oliver Tarney
8814,54da0f7cc3a368210800156a,Sound,0,Sound Effects Editor,Simon Chase
8814,54d9eb34c3a3682108001179,Costume & Make-Up,0,Makeup Artist,Hana Surkalova
8814,54da0fb89251410a4b0018a4,Sound,0,Sound Effects Editor,Jack Whittaker
8814,54da0f1f9251410a4b001896,Editing,0,Dialogue Editor,Howard Halsall
8814,54d9ed069251410a390014f5,Art,0,Assistant Art Director,Charles Leatherland
8814,54da0f41c3a3687aaf00146f,Sound,0,Supervising Sound Editor,John Leveque
8814,54da16379251410a470016cd,Directing,0,Script Supervisor,Sue Field
8814,54da11cd925141065900126a,Visual Effects,0,Visual Effects Producer,Steve Garrad
8814,54d9eaaec3a3687ab50013ee,Costume & Make-Up,0,Hairstylist,Rachel Solow
8814,54d9ead39251410a45001421,Costume & Make-Up,0,Hairstylist,Katka Vávrová
8814,54d9eb09c3a3687abe0014dd,Costume & Make-Up,0,Hairstylist,Nuria Mbomio
8814,54d9eb529251410a36001756,Costume & Make-Up,0,Makeup Artist,Pau Loewe
8814,54da0eb3c3a3687aa900151a,Sound,0,Dolby Consultant,Nick Watson
8814,54da0f02c3a3682108001561,Editing,0,Dialogue Editor,Sue Lenny
8814,54da0fd1c3a3682108001575,Sound,0,Sound Re-Recording Mixer,Mike Dowson
8814,54da10be925141065900123e,Visual Effects,2,Animation Supervisor,Kevin Spruce
8814,54da10dcc3a3687ab900175d,Crew,0,CG Supervisor,Fredrik Sundqvist
8814,54da1116c3a3687aa9001540,Crew,0,CG Supervisor,Laurent Hugueniot
8814,54da1151c3a3687ab9001769,Visual Effects,0,Creature Design,Enrique Bilsland
8814,54da119e9251410659001263,Crew,0,Visual Effects Editor,Richard Diver
8814,54da11f0c3a3687ab5001748,Visual Effects,0,Visual Effects Producer,Tim Keene
8814,54da1290c3a3687ab5001759,Crew,0,Sequence Supervisor,Gaël Seydoux
8814,54da135d9251410a36001b0c,Crew,0,Stunt Coordinator,Joe Dunne
8814,54da13749251410a420016e6,Camera,0,Camera Operator,John Bailie
8814,54da13cc9251410a3f001578,Camera,0,Camera Operator,Jirí Málek
8814,54da1444c3a36821080015e4,Camera,2,Still Photographer,Keith Hamshere
8814,54da14d59251410a36001b42,Lighting,0,Gaffer,Václav Cermak
8814,54da14eb9251410a42001703,Lighting,0,Gaffer,Tommy Finch
8814,54da1508c3a3687abe001863,Lighting,0,Rigging Gaffer,Vladimir Holzknecht
8814,54da154c9251410a36001b49,Lighting,0,Rigging Gaffer,George White
8814,54da1567c3a3687abe00187b,Costume & Make-Up,0,Costume Supervisor,Jo Korer
8814,54da15919251410a450017a9,Costume & Make-Up,0,Set Costumer,Rebecca Higginson
8814,54da15a39251410a4b001933,Costume & Make-Up,0,Set Costumer,Viera Zvonarova
8814,54da15dfc3a3687ab2001855,Editing,0,Digital Intermediate,Jay Warren
8814,54da15f4c3a3687ab90017c8,Sound,0,Music Editor,Dina Eaton
8814,54da160cc3a3687ab500179a,Crew,0,Transportation Coordinator,Silvie Janculová
8814,54da164dc3a3687aa90015c9,Directing,0,Script Supervisor,Sharon Mansfield
8814,54da16b7c3a3687ab50017b4,Production,0,Location Manager,Pavel Mrkous
8427,52fe44a8c3a36847f80a280d,Camera,2,Director of Photography,Oliver Wood
8427,52fe44a8c3a36847f80a282b,Sound,2,Original Music Composer,Richard Gibbs
8427,52fe44a7c3a36847f80a27f5,Writing,2,Screenplay,Cormac Wibberley
8427,52fe44a8c3a36847f80a27fb,Writing,0,Screenplay,Marianne Wibberley
8427,52fe44a8c3a36847f80a2825,Editing,2,Editor,Peter Teschner
8427,52fe44a7c3a36847f80a27ef,Directing,1,Director,Betty Thomas
8427,52fe44a8c3a36847f80a2807,Production,1,Producer,Betty Thomas
8427,52fe44a8c3a36847f80a2801,Writing,2,Screenplay,David Ronn
8427,52fe44a8c3a36847f80a281f,Editing,2,Editor,Matt Friedman
8427,56435893c3a36870ef00220b,Crew,2,Stunts,J.J. Makaro
52520,52fe4830c3a36847f815bcb3,Production,2,Producer,Tom Rosenberg
52520,52fe4830c3a36847f815bd15,Sound,2,Original Music Composer,Paul Haslinger
52520,52fe4830c3a36847f815bca7,Writing,2,Characters,Len Wiseman
52520,52fe4830c3a36847f815bd45,Production,2,Producer,Len Wiseman
52520,52fe4830c3a36847f815bd63,Writing,2,Story,Len Wiseman
52520,52fe4830c3a36847f815bd6f,Writing,2,Screenplay,Len Wiseman
52520,52fe4830c3a36847f815bcc5,Writing,2,Characters,Kevin Grevioux
52520,52fe4830c3a36847f815bcad,Production,2,Producer,Gary Lucchesi
52520,52fe4830c3a36847f815bcbf,Production,2,Producer,Richard S. Wright
52520,52fe4830c3a36847f815bcb9,Production,2,Executive Producer,Skip Williamson
52520,52fe4830c3a36847f815bd51,Production,2,Executive Producer,Henry Winterstern
52520,52fe4830c3a36847f815bd4b,Production,2,Executive Producer,James McQuaide
52520,52fe4830c3a36847f815bd5d,Visual Effects,2,Visual Effects Supervisor,James McQuaide
52520,52fe4830c3a36847f815bd2d,Production,1,Casting,Deborah Aquila
52520,52fe4830c3a36847f815bd3f,Costume & Make-Up,1,Costume Design,Monique Prudhomme
52520,52fe4831c3a36847f815bd81,Production,2,Executive Producer,David Coatsworth
52520,52fe4830c3a36847f815bd1b,Art,2,Production Design,Claude Paré
52520,52fe4830c3a36847f815bd27,Camera,2,Director of Photography,Scott Kevan
52520,52fe4830c3a36847f815bca1,Writing,2,Screenplay,J. Michael Straczynski
52520,52fe4831c3a36847f815bd87,Production,2,Executive Producer,Eric Reid
52520,52fe4830c3a36847f815bd7b,Writing,1,Screenplay,Allison Burnett
52520,52fe4830c3a36847f815bd39,Art,0,Set Decoration,Shane Vieau
52520,5381a7aa0e0a2624bd009ae7,Costume & Make-Up,0,Makeup Department Head,Rosalina Da Silva
52520,52fe4830c3a36847f815bcdd,Directing,2,Director,Måns Mårlind
52520,52fe4830c3a36847f815bce3,Directing,2,Director,Björn Stein
52520,52fe4830c3a36847f815bd69,Writing,0,Story,John Hlavin
52520,52fe4830c3a36847f815bd75,Writing,0,Screenplay,John Hlavin
52520,52fe4830c3a36847f815bccb,Crew,2,Stunt Coordinator,Brad Martin
52520,5381a78d0e0a2624c7009b3b,Art,0,Art Direction,Gary Myers
52520,52fe4830c3a36847f815bd21,Editing,2,Editor,Jeff McEvoy
52520,52fe4830c3a36847f815bd33,Production,1,Casting,Tricia Wood
52520,52fe4830c3a36847f815bd57,Crew,0,Post Production Supervisor,Lis Kern
52520,52fe4831c3a36847f815bd8d,Production,0,Executive Producer,David Kern
52520,52fe4831c3a36847f815bd93,Writing,0,Characters,Danny McBride
52520,5381a7760e0a2624b4009c34,Art,0,Art Direction,Martina Javorova
52520,5849bb4fc3a368141f01653a,Directing,1,Script Supervisor,Christine Wilson
52520,56dac723c3a3684cb2001bf5,Crew,0,Makeup Effects,Nicholas Podbrey
52520,5542cf1ec3a3680cd90007aa,Crew,0,Visual Effects Editor,Earl A. Hibbert
52520,553ea316c3a3683e14008893,Visual Effects,0,Animation,Seung Hoo Ihm
52520,56c4e5b09251412451000911,Camera,0,First Assistant Camera,Stewart Whelan
52520,59a3072fc3a36847f6044efa,Crew,1,Stunts,Atlin Mitchell
80585,52fe47c99251416c91075b3b,Writing,2,Screenplay,Justin Theroux
80585,52fe47c99251416c91075b23,Production,2,Producer,Tobey Maguire
80585,589cb453925141088c000d39,Camera,2,Director of Photography,Bojan Bazelli
80585,52fe47c99251416c91075afd,Directing,2,Director,Adam Shankman
80585,52fe47c99251416c91075b2f,Production,2,Producer,Adam Shankman
80585,52fe47c99251416c91075b17,Production,1,Producer,Jennifer Gibgot
80585,52fe47c99251416c91075b1d,Production,0,Producer,Garrett Grant
80585,52fe47c99251416c91075b47,Writing,0,Screenplay,Allan Loeb
80585,589cb469c3a368115f000c52,Editing,1,Editor,Emma E. Hickox
80585,52fe47c99251416c91075b41,Writing,2,Screenplay,Chris D'Arienzo
80585,52fe47c99251416c91075b29,Production,0,Producer,Scott Prisand
80585,52fe47c99251416c91075b35,Production,0,Producer,Matt Weaver
80585,56ae79c99251417e1100a9c6,Costume & Make-Up,1,Hair Department Head,Camille Friend
80585,554ec38c9251416984002e3e,Crew,0,Compositors,Dhumal Sagar
80585,57f922719251412232003a68,Sound,2,Music Director,Adam Anders
10592,52fe438e9251416c75015179,Writing,2,Author,Terry George
10592,52fe438f9251416c750151b5,Production,1,Casting,Deborah Aquila
10592,52fe438f9251416c750151c7,Art,1,Production Design,Lilly Kilvert
10592,52fe438f9251416c750151cd,Art,2,Art Direction,John Warnke
10592,52fe438e9251416c7501519d,Production,2,Executive Producer,Wolfgang Glattes
10592,52fe438f9251416c75015235,Production,2,Producer,David Foster
10592,52fe438f9251416c750151e1,Art,2,Art Direction,Martin Kurel
10592,52fe438e9251416c75015197,Production,2,Producer,Stephen J. Eads
10592,52fe438e9251416c7501518b,Production,2,Producer,Arnold Rifkin
10592,52fe438e9251416c75015173,Directing,2,Director,Gregory Hoblit
10592,52fe438e9251416c7501517f,Production,2,Producer,Gregory Hoblit
10592,52fe438f9251416c750151bb,Editing,2,Editor,David Rosenbloom
10592,52fe438f9251416c750151d3,Costume & Make-Up,1,Costume Design,Elisabetta Beraldo
10592,52fe438e9251416c750151a3,Camera,2,Director of Photography,Alar Kivilo
10592,52fe438e9251416c75015191,Writing,2,Author,Billy Ray
10592,52fe438e9251416c75015185,Production,2,Producer,David Ladd
10592,52fe438f9251416c750151c1,Production,1,Casting,Jessica Horáthová
10592,52fe438f9251416c750151af,Production,1,Producer,Patricia Graf
10592,52fe438e9251416c750151a9,Writing,2,Author,John Katzenbach
10592,52fe438f9251416c750151ff,Art,0,Set Decoration,Patrick Cassidy
49021,52fe4781c3a36847f8139761,Sound,2,Original Music Composer,Johnny Klimek
49021,52fe4781c3a36847f813974f,Sound,2,Original Music Composer,Reinhold Heil
49021,52fe4781c3a36847f813979d,Editing,2,Editor,John Gilbert
49021,52fe4781c3a36847f81397bb,Production,2,Executive Producer,Bill Johnson
49021,52fe4781c3a36847f81397b5,Costume & Make-Up,1,Costume Design,Aude Bronson-Howard
49021,52fe4781c3a36847f8139773,Production,2,Producer,Sigurjón Sighvatsson
49021,52fe4781c3a36847f81397a9,Art,1,Set Decoration,Michelle McGahey
49021,52fe4781c3a36847f8139755,Camera,2,Director of Photography,Simon Duggan
49021,52fe4781c3a36847f813976d,Production,2,Producer,Steve Chasman
49021,52fe4781c3a36847f8139785,Production,2,Executive Producer,Christopher Mapp
49021,52fe4781c3a36847f8139779,Production,0,Producer,Tony Winley
49021,52fe4781c3a36847f8139767,Production,2,Producer,Michael Boughen
49021,52fe4781c3a36847f81396f5,Directing,0,Director,Gary McKendry
49021,52fe4781c3a36847f8139737,Writing,0,Screenplay,Gary McKendry
49021,52fe4781c3a36847f813973d,Writing,0,Novel,Ranulph Fiennes
49021,52fe4781c3a36847f8139743,Writing,0,Screenplay,Ranulph Fiennes
49021,52fe4781c3a36847f8139749,Writing,2,Scenario Writer,Matt Sherring
49021,52fe4781c3a36847f813975b,Production,0,Casting,Leigh Pickford
49021,52fe4781c3a36847f813977f,Production,0,Executive Producer,Peter D. Graves
49021,52fe4781c3a36847f813978b,Production,0,Executive Producer,Matthew Street
49021,52fe4781c3a36847f8139791,Production,0,Executive Producer,David Whealy
49021,52fe4781c3a36847f8139797,Production,0,Line Producer,Alexander O'Neal
49021,52fe4781c3a36847f81397a3,Production,0,Casting,Amine Louadni
49021,52fe4781c3a36847f81397af,Costume & Make-Up,0,Costume Design,Katherine Milne
49021,552dd4bfc3a3683f0d000a84,Visual Effects,2,Animation,Nicholas Tripodi
49021,553ea6839251411f40000060,Crew,0,Compositors,Michael Queen
11535,54b88dfc92514148b00007aa,Sound,0,Original Music Composer,Eric Serra
11535,52fe44549251416c75030ebb,Production,0,Producer,Charles Roven
11535,54b88e4192514148bd00088e,Art,2,Production Design,Norman Garwood
11535,52fe44549251416c75030ecd,Writing,2,Screenplay,Larry Ferguson
11535,52fe44549251416c75030eaf,Directing,0,Director,John McTiernan
11535,52fe44549251416c75030eb5,Production,0,Producer,John McTiernan
11535,52fe44549251416c75030eeb,Editing,2,Editor,John Wright
11535,52fe44549251416c75030ec1,Production,1,Producer,Beau St. Clair
11535,54b88e25c3a3686c6f0033a2,Production,1,Casting,Patricia McCorkle
11535,54b88e3292514148b00007ae,Art,2,Production Design,Dennis Bradford
11535,52fe44549251416c75030ec7,Production,2,Executive Producer,Michael Tadross
11535,52fe44549251416c75030ee5,Editing,0,Editor,Robert K. Lambert
11535,56bd3384925141734d001626,Art,1,Art Direction,Helen Jarvis
11535,52fe44549251416c75030edf,Camera,2,Director of Photography,Steve Mason
11535,52fe44549251416c75030ed3,Writing,0,Screenplay,John Pogue
10550,52fe43869251416c75013c47,Sound,2,Original Music Composer,Don Davis
10550,52fe43869251416c75013c59,Editing,1,Editor,Caroline Ross
10550,52fe43869251416c75013c4d,Camera,2,Director of Photography,Julio Macat
10550,52fe43869251416c75013c53,Editing,2,Editor,Jay Cassidy
10550,52fe43869251416c75013c1d,Production,2,Executive Producer,Tarak Ben Ammar
10550,52fe43869251416c75013c35,Production,2,Producer,Elie Samaha
10550,52fe43869251416c75013c41,Production,2,Executive Producer,Andrew Stevens
10550,52fe43869251416c75013c2f,Production,2,Producer,Chris Lee
10550,52fe43869251416c75013c3b,Production,0,Executive Producer,Tracee Stanley
10550,5660ea95c3a36875e9005728,Crew,0,Stunts,James Bamford
10550,52fe43869251416c75013c17,Writing,2,Screenplay,Alan B. McElroy
10550,52fe43869251416c75013c23,Production,0,Executive Producer,Oliver Hengst
10550,52fe43869251416c75013c11,Directing,0,Director,Wych Kaosayananda
10550,52fe43869251416c75013c29,Production,0,Producer,Wych Kaosayananda
10550,564358bcc3a36870e8001fb4,Crew,2,Stunts,J.J. Makaro
11258,52fe441b9251416c750290c3,Production,2,Producer,Gary Levinsohn
11258,557c668fc3a368765a0002f3,Production,2,Co-Producer,Christian Slater
11258,5952afc1c3a3681388028d88,Art,2,Set Decoration,Ronald R. Reiss
11258,557c66bbc3a3686334001ded,Production,1,Casting,Risa Bramon Garcia
11258,5952ce1dc3a368382e00a3fc,Sound,2,Boom Operator,Nicholas R. Allen
11258,5952cfdb9251412ac4029207,Visual Effects,2,Special Effects Supervisor,John Frazier
11258,52fe441b9251416c75029101,Production,2,Producer,Mark Gordon
11258,52fe441b9251416c750290fb,Production,2,Producer,Ian Bryce
11258,52fe441b9251416c750290cf,Sound,2,Original Music Composer,Christopher Young
11258,5952af7d9251412a9b027efb,Art,2,Production Design,J. Michael Riva
11258,5952cb3f9251412b31029f5e,Crew,0,Stunt Coordinator,Jeff Habberstad
11258,5952af969251412b23026cbb,Art,2,Supervising Art Director,David F. Klassen
11258,5952afaa9251412b31028514,Art,2,Art Direction,Richard F. Mays
11258,52fe441b9251416c750290e1,Editing,2,Editor,Paul Hirsch
11258,52fe441b9251416c750290d5,Camera,2,Director of Photography,Peter Menzies Jr.
11258,52fe441b9251416c750290bd,Writing,2,Screenplay,Graham Yost
11258,557c66c6c3a368631d001e08,Production,1,Casting,Randi Hiller
11258,557c6687c3a3686334001dde,Production,0,Executive Producer,Allison Lyon Segan
11258,5952c89ac3a368382e009e0b,Camera,2,Steadicam Operator,Robert Presley
11258,52fe441b9251416c750290b7,Directing,2,Director,Mikael Salomon
11258,5952afd992514129c40272f1,Costume & Make-Up,0,Costume Design,Kathleen Detoro
11258,5952ce6cc3a368138802ab83,Sound,2,Foley,Scott Curtis
11258,52fe441b9251416c750290c9,Production,2,Producer,Art Levinson
11258,5952ce0dc3a36814ae02bf72,Production,2,Production Manager,Art Levinson
11258,52fe441b9251416c750290db,Editing,0,Editor,Amnon David
11258,5952c8cc9251412a9b0296bd,Costume & Make-Up,0,Hairstylist,Colleen Callaghan
11258,5952c87fc3a368138802a5ed,Camera,0,Aerial Camera,Dylan Goss
11258,5952ccf8c3a368382e00a2b4,Editing,0,Dialogue Editor,Mark L. Mangino
11258,5952c9c69251412b230284ac,Art,2,Property Master,Charles Stewart
11258,5952cc7cc3a368138802a9b8,Directing,2,Assistant Director,Matt Earl Beesley
11258,5952c7d8c3a368352600dc9b,Art,0,Set Designer,Charisse Cardenas
11258,5952d0a99251412ac40292d6,Visual Effects,0,Visual Effects Supervisor,Ed Jones
11258,5952c98392514129c4028a7d,Crew,2,Post Production Supervisor,Michael J. Harker
11258,5952cca792514129c4028d6f,Directing,1,Script Supervisor,Mary Anne Seward
11258,5952c7b19251412ac70296f5,Art,0,Leadman,William S. Maxwell III
11258,5952c8b1c3a368138802a61d,Camera,2,Still Photographer,Richard Foreman Jr.
11258,5952cd5ac3a36809c6029c82,Lighting,0,Gaffer,Dwight Campbell
11258,5952c8029251412b31029c36,Camera,0,Camera Operator,Joseph V. Cicio
11258,5952cda1c3a36809c6029cc8,Lighting,0,Rigging Gaffer,Dennis J. Lootens
11258,5952cc339251412ac4028e7e,Crew,2,Video Assist Operator,Michael J. Hogan
11258,5952cf379251412a9b029ce4,Sound,0,Sound Effects Editor,Randle Akerson
11258,5952c9019251412ac7029820,Costume & Make-Up,0,Set Costumer,Tom Cummins
11258,5952d053c3a36814ae02c200,Visual Effects,0,Visual Effects Coordinator,Chris Anderson
11258,5952ce8c9251412a9b029c35,Sound,0,Music Editor,Charles Martin Inouye
11258,5952cb1f9251412a9b0298fa,Crew,0,Special Effects Coordinator,Jim Schwalm
11258,557c66ab92514153aa001de6,Editing,0,Editor,Gillian L. Hutshing
11258,5952c76ec3a368138802a4d8,Art,0,Construction Coordinator,Terry Scott
11258,5952cf12c3a36809c6029e32,Sound,0,Sound Designer,Sandy Berman
11258,5952cf5ec3a36809c6029e7c,Sound,0,Supervising Sound Editor,Sandy Berman
11258,5952cecb9251411d98009459,Sound,0,Production Sound Mixer,Lee Orloff
11258,5952ceaf9251412b3102a291,Sound,2,Orchestrator,Pete Anthony
11258,5952cc1e9251411dbd0092c9,Crew,0,Unit Publicist,Michael Hansen
11258,5952cccd9251412ac7029bc7,Editing,2,Color Timer,Dennis McNeill
11258,5952d0839251412b3102a46d,Visual Effects,0,Visual Effects Producer,Mitzi Casida-Jones
11258,5952cdb69251411d98009359,Lighting,0,Rigging Grip,John S. Campbell
11258,5952c82a9251412b23028318,Camera,0,First Assistant Camera,Richard Mosier
11258,5952c7859251412b2302827e,Art,0,Greensman,Tony Castagnola
11258,5952c9389251412ac7029852,Crew,0,CG Supervisor,Michael Kory
11258,5952c85e9251412a9b02965d,Camera,0,Grip,Eli Golub
11258,5952cc62c3a368138802a997,Crew,0,Visual Effects Editor,Bill Black
11258,5952cd76c3a36814ae02bec8,Lighting,2,Lighting Technician,Kevin Brown
11258,5952cae29251412a9b0298d0,Sound,0,Sound Recordist,Philip Rogers
11258,5952ca399251412b23028514,Crew,0,Scenic Artist,Rick McLean
11258,5952cd3ec3a3680d73024b64,Lighting,0,Electrician,Mike Gerzevitz
11258,5952c7a2c3a368138802a4f9,Art,0,Lead Painter,David Goldstein
11258,5952c7cbc3a36809c6029737,Art,0,Painter,Jonathan Mikita
11258,5952c84cc3a368151c024ee5,Camera,0,Key Grip,Tony Whitman
11258,5952c918c3a3680d7302481b,Costume & Make-Up,0,Set Dressing Artist,Jim Husbands
11258,5952c9749251412b2302844e,Crew,0,Driver,Robert Gaskill
11258,5952c9a49251412a9b02978b,Crew,0,Propmaker,Kon Iliov
11258,5952ca729251412ac702998e,Crew,0,Set Medic,Mark Gerald
11258,5952cac3c3a368151c02511d,Crew,0,Set Production Assistant,Andrew Ward
11258,5952cb56c3a36834e500ff62,Crew,0,Stunts,Eric Armao
11258,5952cb9fc3a368352600dfc3,Crew,0,Technical Supervisor,Jerry Tessendorf
11258,5952cd23c3a368352600e129,Lighting,0,Best Boy Electric,Simone Perusse
11258,5952cde9c3a3680d73024bfc,Production,0,Location Manager,James McCabe
11258,5952cdfc92514129c4028ed1,Production,0,Production Coordinator,Kathy Draper
11258,5952ce5f9251412ac4029092,Sound,0,Assistant Sound Editor,Damon Cohoon
11258,5952cf749251412a9b029d2e,Visual Effects,0,3D Animator,Tim Ketzer
11258,5952cfa59251412a9b029d5d,Visual Effects,0,Digital Compositors,John Cornejo
11258,5952d162c3a368138802ae7f,Writing,0,Storyboard,Matt Busch
11258,5952d1949251411dbd0097ef,Sound,0,Sound,Tom Ketterer
12610,5537417cc3a3681be40010a0,Production,2,Co-Producer,Marc S. Fischer
12610,5910302b9251414ead02c1c1,Production,2,Casting,Rick Montgomery
12610,52fe45069251416c750491f1,Directing,2,Director,Bobby Farrelly
12610,52fe45069251416c75049203,Production,2,Producer,Bobby Farrelly
12610,52fe45069251416c7504923f,Directing,2,Director,Peter Farrelly
12610,52fe45069251416c75049209,Production,2,Producer,Peter Farrelly
12610,52fe45069251416c75049215,Production,2,Producer,Bradley Thomas
12610,52fe45069251416c75049227,Camera,2,Director of Photography,Mark Irwin
12610,553741f79251414201002e0f,Art,2,Art Direction,Arlan Jay Vetter
12610,5910334b9251414e8d02ce6e,Art,2,Set Decoration,Scott Jacobson
12610,52fe45069251416c750491f7,Writing,2,Screenplay,Marc Hyman
12610,52fe45069251416c7504921b,Sound,0,Original Music Composer,Randy Edelman
12610,5910352bc3a36864d402f4ed,Costume & Make-Up,1,Hair Department Head,Brenda McNally
12610,52fe45069251416c7504920f,Production,2,Producer,Zak Penn
12610,5910350ec3a36864c602dc2d,Costume & Make-Up,1,Costume Design,Pamela Withers
12610,59103f669251414ead02d0ea,Sound,0,Sound Designer,Randy Thom
12610,52fe45069251416c7504922d,Editing,0,Editor,Lois Freeman-Fox
12610,553741969251416518005201,Production,2,Associate Producer,John Walker
12610,52fe45069251416c75049233,Editing,2,Editor,Stephen Schaffer
12610,55374188c3a36878450024d2,Production,2,Associate Producer,Aaron Parry
